title,overview,genre_id,media_type,tmdb_id,poster_path,platform_ids,vote_average,popularity,release_date,platforms
Kickin' It,"Run by Sensei Rudy, the Bobby Wasabi Martial Arts Academy is the worst dojo in the nationwide Bobby Wasabi chain and is in danger of closing. But things change when Jack reluctantly joins the dojo and meets his new crew, including tough guy slacker Jerry and confident martial arts expert Kim. The crew teaches a group of neighborhood goofballs about life, karate, and how to ""kick it."" Jack and the gang quickly realize their newfound friendship will take them places they've never imagined and, united, they can become unstoppable.",10759,tv,32716,/40qRQPoUnCx6g50NIyQBS0OdxaP.jpg,[337],8.3,20.529,,['Disney+']
Spider-Man,"Bitten by a neogenetic spider, Peter Parker develops spider-like superpowers. He uses these to fight crime while trying to balance it with the struggles of his personal life.",10759,tv,888,/peN9aqevr0edVoctVKGZDWFdTRl.jpg,[337],8.283,24.8711,,['Disney+']
Star Wars: Andor,"In an era filled with danger, deception and intrigue, Cassian Andor will discover the difference he can make in the struggle against the tyrannical Galactic Empire. He embarks on a path that is destined to turn him into a rebel hero.",10759,tv,83867,/y0j9HbsWnkn1TlT6Y52ZrsvysgU.jpg,[337],8.2,30.6717,,['Disney+']
Star Wars: The Bad Batch,The 'Bad Batch' of elite and experimental clones make their way through an ever-changing galaxy in the immediate aftermath of the Clone Wars.,10759,tv,105971,/cDQAvfgAqnKuklerrZylZr6PCQa.jpg,[337],8.213,14.9869,,['Disney+']
The Avengers: Earth's Mightiest Heroes,"When the powers of a single hero are not enough to save the world, the world’s greatest heroes—Iron Man, Thor, Captain America, The Hulk, Ant-Man/Giant Man and Wasp—assemble to form the Avengers.",10759,tv,33623,/r1JDhMrqCOZKh7lc0vQlRYQ46cE.jpg,[337],8.2,34.2859,,['Disney+']
X-Men,"The X-Men are an elite team of mutants, genetically gifted human beings with superpowers, sworn to fight for mutant rights against hostile Government agencies, whilst at the same time protecting mankind from mutant supremacist Magneto who seeks to destroy the human race in return for the atrocities committed against mutant kind.",10759,tv,4574,/pHpgvAC1FwSIC2THfuCO6mAoGa2.jpg,[337],8.179,16.3436,,['Disney+']
Marvel's Daredevil,Lawyer-by-day Matt Murdock uses his heightened senses from being blinded as a young boy to fight crime at night on the streets of Hell’s Kitchen as Daredevil.,10759,tv,61889,/QWbPaDxiB6LW2LjASknzYBvjMj.jpg,[337],8.2,56.9452,,['Disney+']
Marvel's The Punisher,A former Marine out to punish the criminals responsible for his family's murder finds himself ensnared in a military conspiracy.,10759,tv,67178,/c86aUAhACPyloPtL2CH4ZP5hO7V.jpg,[337],8.119,33.534,,['Disney+']
Kick Buttowski: Suburban Daredevil,"Clarence Buttowski, a young boy, aspires to become the world's greatest daredevil, as he gets help from Gunther, his loyal friend and partner-in-crime.",10759,tv,17572,/syxcG3suyf3U00z5HOuLbZ9eozl.jpg,[337],8.116,20.9499,,['Disney+']
What If...?,"Taking inspiration from the comic books of the same name, each episode of this animated anthology series questions, revisits and twists classic Marvel Cinematic moments.",10759,tv,91363,/lztz5XBMG1x6Y5ubz7CxfPFsAcW.jpg,[337],8.1,21.5337,,['Disney+']
Gargoyles,"In Scotland, 994 A.D. Goliath and his clan of gargoyles defend a medieval castle. In present day, David Xanatos buys the castle and moves it to New York City. When the castle is attacked the gargoyles are awakened from a 1000 year curse.",10759,tv,1719,/ivKO0IfHbgrZz3UZU3IixnMTjNd.jpg,[337],8.104,20.6168,,['Disney+']
Star Wars: Tales of the Jedi,Journey into the lives of two distinctly different Jedi from the prequel era – Ahsoka Tano and Count Dooku. Each will be put to the test as they make choices that will define their destinies.,10759,tv,203085,/k3nWQb0E8mLSR8acSkJP78VRVMv.jpg,[337],8.0,5.7894,,['Disney+']
Pair of Kings,"Brady and Boomer, 16-year-old fraternal twins, are typical teens being raised by relatives  in Chicago.  But when the Royal Secretary to the Throne of the Island of Kinkou, arrives to inform the boys of their lineage, their lives change drastically.  Now, Brady and Boomer must relocate and claim the throne as joint Kings of the island.",10759,tv,31628,/k8OQOO5DWtBTgTtc1xoXxYSCy5O.jpg,[337],8.0,21.8225,,['Disney+']
X-Men: Evolution,"Teenagers Cyclops, Jean Grey, Rogue, Nightcrawler, Shadowcat, and Spike fight for a world that fears and hates them.",10759,tv,668,/At5aZIKkN8zHTAXOnQR9D3b7usW.jpg,[337],7.946,19.1244,,['Disney+']
Hawkeye,"Former Avenger Clint Barton has a seemingly simple mission: get back to his family for Christmas. Possible? Maybe with the help of Kate Bishop, a 22-year-old archer with dreams of becoming a superhero. The two are forced to work together when a presence from Barton’s past threatens to derail far more than the festive spirit.",10759,tv,88329,/ct5pNE5dDHryHLDnxyZPYcqO1sz.jpg,[337],7.847,24.6558,,['Disney+']
Your Friendly Neighborhood Spider-Man,"Peter Parker is on his way to becoming a hero, but his path to get there is anything but ordinary.",10759,tv,138503,/kjcsNeqF52YUQ2rUBGLMHwLkxvR.jpg,[337],7.78,11.5129,,['Disney+']
Star Wars: Clone Wars,"During the Clone Wars, Jedi Master Obi-Wan Kenobi leads an assault on the planet Muunilinst, home of the Intergalactic Banking Clan; and his Padawan, Anakin Skywalker, is appointed by Supreme Chancellor Palpatine to lead the Republic’s space forces. Meanwhile, Separatist leader and Sith Lord Count Dooku takes in Force-sensitive gladiator Asajj Ventress as his Sith apprentice, and tasks her with eliminating Skywalker.",10759,tv,3122,/jKfAVTGkf9qpGPZ4E1pNKdW6vra.jpg,[337],7.775,13.1493,,['Disney+']
American Dragon: Jake Long,"American Dragon is a coming of age comedy-action series about Jake Long, a 13-year-old Asian-American boy who strives to find balance in his life as a skateboard-grinding, New York 'tween while learning to master his mystical powers (in his secret identity) as the American Dragon, the protector and guardian of all magical creatures secretly living amidst the human world.",10759,tv,346,/ntsNm1IiARWtUgNY9SI7VRCLOVD.jpg,[337],7.737,24.81,,['Disney+']
Parallels,Four teenagers' lives are turned upside down when a mysterious event propels them into parallel dimensions.,10759,tv,118906,/o259EJfN0tQl7smNXs7Rpz4t8H0.jpg,[337],7.715,1.6375,,['Disney+']
Moon Knight,"When Steven Grant, a mild-mannered gift-shop employee, becomes plagued with blackouts and memories of another life, he discovers he has dissociative identity disorder and shares a body with mercenary Marc Spector. As Steven/Marc’s enemies converge upon them, they must navigate their complex identities while thrust into a deadly mystery among the powerful gods of Egypt.",10759,tv,92749,/9T4e6kA8tVtIK9GZ1Cy1QMvK9js.jpg,[337],7.692,14.2234,,['Disney+']
Marvel's Ultimate Spider-Man,"While being trained by S.H.I.E.L.D., Spider-Man battles evil with a new team of teen colleagues.",10759,tv,34391,/eXtlDP6kgUyYw0G2L9AxSWUp14Q.jpg,[337],7.677,18.2268,,['Disney+']
The Falcon and the Winter Soldier,"Following the events of “Avengers: Endgame”, the Falcon, Sam Wilson and the Winter Soldier, Bucky Barnes team up in a global adventure that tests their abilities, and their patience.",10759,tv,88396,/6kbAMLteGO8yyewYau6bJ683sw7.jpg,[337],7.633,19.1234,,['Disney+']
Star Wars: Tales of the Empire,A journey into the fearsome Galactic Empire through the eyes of two warriors on divergent paths.,10759,tv,251091,/qA28nLteurVboSSzltuyYt1lvlC.jpg,[337],7.6,5.7887,,['Disney+']
Marvel's Avengers,"The further adventures of the Marvel Universe's mightiest general membership superhero team. With an all-star roster consisting of Iron Man, Captain America, Thor, Hulk, Hawkeye, Falcon and, occasionally--when she feels like it and only when she feels like it--Black Widow, the Avengers are a team in the truest sense. The Avengers save the world from the biggest threats imaginable--threats no single super hero could withstand.",10759,tv,59427,/aVYPq7FSvsdNQOXVIFnndXJPCXn.jpg,[337],7.573,35.8857,,['Disney+']
The Book of Boba Fett,Legendary bounty hunter Boba Fett and mercenary Fennec Shand must navigate the galaxy’s underworld when they return to the sands of Tatooine to stake their claim on the territory once ruled by Jabba the Hutt and his crime syndicate.,10759,tv,115036,/gNbdjDi1HamTCrfvM9JeA94bNi2.jpg,[337],7.57,8.8959,,['Disney+']
Kim Possible,"If there's danger or trouble, Kim Possible is there on the double to save the world from villains... and still make it home in time for cheerleading practice! Luckily, Kim has her sidekick Ron Stoppable and his pet naked mole-rat Rufus by her side.",10759,tv,2345,/xAIm6KkiQKl0UsagMUyhLFzX2X2.jpg,[337],7.542,28.3001,,['Disney+']
Zorro,"Diego de la Vega, the son of a wealthy landowner, returns from his studies in Spain and discovers that Los Angeles is under the command of Capitan Monastario, a cruel man who relishes in the misuse of his power for personal gain. Knowing that he cannot hope to single-handedly defeat Monastario and his troops, Diego resorts to subterfuge. He adopts the secret identity of Zorro, a sinister figure dressed in black, and rides to fight Monastario's injustice.",10759,tv,4681,/9BPBojrkczIhL18fMa9Ypj5yQ7N.jpg,[337],7.5,23.2602,,['Disney+']
TRON: Uprising,"Some time between 'Tron' and 'Tron: Legacy', a young program named Beck becomes the skillful leader of a revolution inside the computer world of The Grid.",10759,tv,34356,/dgajee1p38rJo6ndgvJRti4eqcp.jpg,[337],7.5,24.8623,,['Disney+']
Ahsoka,Former Jedi Knight Ahsoka Tano investigates an emerging threat to a vulnerable galaxy.,10759,tv,114461,/eiJeWeCAEZAmRppnXHiTWDcCd3Q.jpg,[337],7.513,8.7123,,['Disney+']
Wolverine and the X-Men,"Wolverine and the X-Men must join together again to not only battle the increasingly powerful Mutant Response Division, but also to prevent a catastrophic future that Xavier has warned Wolverine must never come to pass.",10759,tv,6549,/oSeJ2nESB77iC6SLo4qcqoadjdt.jpg,[337],7.5,4.0542,,['Disney+']
Marvel's Agents of S.H.I.E.L.D.,"Agent Phil Coulson of S.H.I.E.L.D. (Strategic Homeland Intervention, Enforcement and Logistics Division) puts together a team of agents to investigate the new, the strange and the unknown around the globe, protecting the ordinary from the extraordinary.",10759,tv,1403,/gHUCCMy1vvj58tzE3dZqeC9SXus.jpg,[337],7.5,84.2799,,['Disney+']
Spider-Man Unlimited,Spider-Man travels to Counter-Earth to rescue a Terran shuttle crew trapped there and discovers a tyrannical & warped version of his world.,10759,tv,10079,/hNdf1WmFil9IV7rabBe6PnAmYnI.jpg,[337],7.463,5.2637,,['Disney+']
Spider-Man and His Amazing Friends,"Spider-Man and His Amazing Friends is an American animated television series produced by Marvel Productions starring established Marvel Comics characters Spider-Man and Iceman and an original character, Firestar. As a trio called the Spider-Friends, they fought against various villains.",10759,tv,1269,/4b8HFH1arZ4b05RHwxPc2JfueYv.jpg,[337],7.4,4.0042,,['Disney+']
The Super Hero Squad Show,"The Super Hero Squad Show is an American cartoon series by Marvel Animation. It is based on the Marvel Super Hero Squad action figure line from Hasbro, which portray the Avengers, the X-Men, and various other characters of the Marvel Universe in a cartoonish super-deformed-style. It is also a self-aware parody of the Marvel characters, with influences taken from on the comedic Mini Marvels series of parody comic books, in that the heroes tend to find themselves in comedic situations, and have cartoonish bents in comparison to their usually serious personalities, and is an overall comedic take on the Avengers. The series' animation was produced by Film Roman and Marvel Animation.",10759,tv,21781,/3CdaaPZdU1Xv2c6hDaSVWhsXtuO.jpg,[337],7.429,17.4956,,['Disney+']
Lilo & Stitch: The Series,"This animated series chronicles the further adventures of renegade scientist Dr. Jumba Jookiba's beloved Experiment 626, who is now living happily as Lilo's alien buddy Stitch. Jumba’s remaining experiments have landed all over Hawaii in the form of dehydrated pods. Lilo and Stitch’s mission is to catch Stitch’s ""cousins"" before they fall into the clutches of the evil Dr. Jacques von Hamsterviel!",10759,tv,2355,/hmNpwSKZzStqO4bfOFeYNTn2B7.jpg,[337],7.391,33.9849,,['Disney+']
Marvel Studios Legends,"Revisit the epic heroes, villains and moments from across the MCU in preparation for the stories still to come. Each dynamic segment feeds directly into the upcoming series — setting the stage for future events. This series weaves together the many threads that constitute the unparalleled Marvel Cinematic Universe.",10759,tv,114695,/EpDuYIK81YtCUT3gH2JDpyj8Qk.jpg,[337],7.383,12.7128,,['Disney+']
Percy Jackson and the Olympians,"Percy Jackson is on a dangerous quest. Outrunning monsters and outwitting gods, he must journey across America to return Zeus' master bolt and stop an all-out war. With the help of his quest mates Annabeth and Grover, Percy's journey will lead him closer to the answers he seeks: how to fit into a world where he feels out of place, and find out who he's destined to be.",10759,tv,103540,/c9loCTYWZpzYBTJBvE3DtRw4DBb.jpg,[337],7.369,9.6411,,['Disney+']
Darkwing Duck,"The adventures of superhero Darkwing Duck, aided by his sidekick Launchpad McQuack. In his secret identity of Drake Mallard, he lives in a suburban house with his adopted daughter Gosalyn, next door to the bafflingly dim-witted Muddlefoot family. A spin-off of DuckTales.",10759,tv,3319,/1gJMSXS0gwM8gDJnzVSITcxbQc.jpg,[337],7.3,11.6092,,['Disney+']
